pipeline_status,execution_time,commit_id,files_changed,lines_added,lines_removed,commit_timestamp,developer_id
1,40.1,da0d4a5f,2,10,33,2024-01-26 21:08:59,6
0,186.2,dbfdd97e,7,775,126,2024-01-26 22:51:08,5
1,48.9,5110b492,2,194,20,2024-01-26 23:52:48,8
1,47.9,c268283e,2,342,8,2024-01-27 01:43:07,10
1,59.5,0930aef6,2,110,53,2024-01-27 03:22:20,7
1,63.5,a193c4b2,13,131,19,2024-01-27 04:04:06,9
1,45.0,ff574e2b,5,14,22,2024-01-27 06:25:15,10
0,54.0,6f18c108,1,55,23,2024-01-27 07:44:48,3
1,54.3,b4323070,3,182,80,2024-01-27 09:15:37,1
1,27.9,2a96e1e2,1,123,42,2024-01-27 10:06:01,13
0,132.4,0769165f,18,770,125,2024-01-27 11:47:58,11
1,245.7,0e5dd462,36,269,141,2024-01-27 13:19:27,0
0,170.9,6e417d47,13,255,410,2024-01-27 14:51:30,4
1,30.1,697c3923,4,100,5,2024-01-27 16:14:39,2
1,55.7,2e183554,3,123,19,2024-01-27 18:10:54,9
1,55.8,9c07a751,1,11,63,2024-01-27 19:10:30,2
0,184.1,aee1e86b,7,108,119,2024-01-27 20:52:57,13
1,68.2,9549c931,1,45,46,2024-01-27 22:29:51,3
1,41.7,a34db7c5,1,238,66,2024-01-27 23:43:55,2
0,239.6,aab612c9,4,229,106,2024-01-28 01:27:34,4
1,45.3,771ad655,3,15,131,2024-01-28 03:23:56,0
0,189.2,8beddb12,9,227,93,2024-01-28 04:17:15,14
1,52.5,f1faf665,7,96,11,2024-01-28 05:34:25,2
1,62.1,4c955f6a,2,52,104,2024-01-28 07:59:15,5
1,32.5,b0b862ef,9,133,7,2024-01-28 09:27:43,10
1,76.3,4d57d880,4,37,32,2024-01-28 10:27:24,4
1,91.5,da743152,7,922,173,2024-01-28 12:29:57,3
0,241.3,61a11729,11,217,60,2024-01-28 13:06:23,7
1,21.0,4bbe4aff,7,202,16,2024-01-28 14:51:32,9
1,51.9,fa5a91ca,1,107,163,2024-01-28 16:17:42,11
1,51.4,464458b4,10,297,133,2024-01-28 18:09:29,13
0,180.8,af908e3c,12,733,106,2024-01-28 19:33:57,0
0,40.3,0c8e29e3,1,93,64,2024-01-28 21:14:40,12
1,45.0,7f2984f5,11,35,45,2024-01-28 22:36:23,14
0,162.5,4944051b,31,752,70,2024-01-29 00:24:14,13
1,44.0,9b689c88,1,44,25,2024-01-29 01:47:55,12
1,66.3,a2f963a3,1,153,23,2024-01-29 02:51:08,12
1,36.0,ad81f8bd,4,54,66,2024-01-29 04:37:15,3
1,45.2,a8c01f05,2,116,15,2024-01-29 06:13:15,12
0,141.8,a0d4de3d,3,196,453,2024-01-29 07:50:18,10
1,69.3,a5769411,4,67,39,2024-01-29 09:24:12,1
1,46.6,70d9c9f8,9,302,94,2024-01-29 10:18:32,0
1,26.2,bb7bee03,3,78,14,2024-01-29 12:04:46,0
1,50.5,4b8c5bdc,1,17,7,2024-01-29 13:05:24,2
1,63.5,2cf6bf75,3,176,77,2024-01-29 15:14:50,5
1,28.9,8a16a06c,1,218,35,2024-01-29 16:07:55,3
1,34.9,87e5f0fe,1,23,63,2024-01-29 18:28:17,14
1,181.4,d499da99,8,281,102,2024-01-29 19:54:48,8
1,55.0,d31edf1a,14,35,48,2024-01-29 20:45:25,2
0,198.5,4b8e63d4,8,723,389,2024-01-29 22:58:02,7
1,36.0,cde22f1c,10,174,172,2024-01-30 00:22:13,11
1,66.3,1346d1a9,1,88,54,2024-01-30 01:28:05,1
1,54.8,39c1e262,4,314,6,2024-01-30 03:15:14,2
1,22.5,aca5e2fd,6,20,33,2024-01-30 04:40:34,13
1,40.2,cdf974a7,11,185,52,2024-01-30 06:28:02,6
1,71.9,ca6a2224,6,207,17,2024-01-30 07:21:56,8
0,197.6,895ccd99,9,304,818,2024-01-30 08:30:50,6
1,56.7,ac3e7b0d,12,78,24,2024-01-30 10:27:17,1
1,22.2,95a5bafa,6,58,6,2024-01-30 12:10:20,11
1,39.6,f0b6f83f,4,351,7,2024-01-30 13:49:20,6
1,12.7,3bdbc09e,8,29,69,2024-01-30 14:36:30,5
1,61.5,e25d36eb,1,47,18,2024-01-30 16:01:30,7
1,63.2,9c2e58de,7,38,44,2024-01-30 17:49:40,8
0,190.5,a2a9d4d8,19,126,209,2024-01-30 19:38:51,3
1,154.8,b379cb1e,9,585,131,2024-01-30 20:57:51,13
1,68.0,1dde7969,2,66,51,2024-01-30 22:38:57,4
0,224.7,0986bbeb,10,1545,255,2024-01-30 23:32:43,2
1,66.7,1dba1267,6,20,18,2024-01-31 01:59:45,4
1,41.5,899ca782,16,16,34,2024-01-31 02:44:05,1
1,31.1,5efa9c5b,3,52,25,2024-01-31 04:23:19,2
0,188.3,b24cc64f,12,256,117,2024-01-31 06:26:57,10
1,182.8,be055787,4,1612,120,2024-01-31 07:25:08,8
1,57.2,6a35df59,4,114,17,2024-01-31 08:39:16,11
1,27.8,7d45d8ef,2,41,41,2024-01-31 10:05:56,10
1,53.3,f396ea37,1,26,120,2024-01-31 11:54:29,9
0,50.1,5edb0d3c,5,123,25,2024-01-31 13:01:57,4
1,61.9,f3579560,2,69,131,2024-01-31 14:56:36,3
1,40.0,196f4dfa,16,20,5,2024-01-31 16:51:19,3
0,162.5,e6d5901d,23,1329,163,2024-01-31 17:52:02,10
0,115.7,65ec7acd,16,575,253,2024-01-31 19:21:31,10
1,33.2,1f45dbfd,1,32,88,2024-01-31 20:41:23,4
0,152.4,1777e8cb,3,407,313,2024-01-31 22:49:27,13
1,52.5,a3b5cece,1,312,77,2024-01-31 23:42:43,10
1,52.1,0cf2b69b,1,105,59,2024-02-01 01:58:15,9
1,61.1,fd235def,1,56,106,2024-02-01 02:50:00,12
1,80.5,34885a46,10,119,66,2024-02-01 04:47:13,2
1,74.9,8de08fc2,2,132,27,2024-02-01 06:19:47,1
1,149.3,d0243d72,29,272,167,2024-02-01 07:35:10,3
0,160.3,c63d04ee,13,128,185,2024-02-01 08:43:58,13
0,237.7,989240ac,5,187,64,2024-02-01 10:47:19,2
1,40.0,fbe94499,9,178,51,2024-02-01 11:46:38,0
0,155.5,8a4b8f7c,13,483,138,2024-02-01 13:59:15,2
1,43.1,1c24220e,7,46,103,2024-02-01 15:17:54,4
1,49.9,21bddb41,12,219,9,2024-02-01 16:51:59,10
1,58.8,c9d6a63b,3,31,83,2024-02-01 17:51:29,0
1,52.2,040a3aae,3,104,11,2024-02-01 19:35:19,3
0,219.0,20733f6d,20,230,75,2024-02-01 20:45:55,2
0,216.7,1d181ee9,4,109,86,2024-02-01 22:25:15,11
0,277.1,72c22a16,9,155,100,2024-02-01 23:33:48,11
0,197.3,97fa7f04,10,233,99,2024-02-02 01:21:43,12
1,73.1,38b77c07,4,63,27,2024-02-02 02:57:07,1
0,195.6,c8819065,13,365,458,2024-02-02 04:02:36,9
1,31.6,857dd3b3,1,103,9,2024-02-02 06:22:01,14
0,163.7,f6ca6b8b,10,1230,95,2024-02-02 07:27:28,4
1,84.3,7a9e8eef,1,167,7,2024-02-02 08:33:38,0
1,28.3,afa415e5,2,11,56,2024-02-02 10:24:05,13
1,61.4,e8e22743,7,195,31,2024-02-02 11:59:24,1
1,155.0,14aeaf5c,31,1170,175,2024-02-02 13:04:24,7
1,57.7,10d08d11,7,242,14,2024-02-02 15:06:29,5
0,90.1,a21150f9,18,138,144,2024-02-02 16:16:30,2
1,35.5,533f5a72,24,91,20,2024-02-02 18:02:54,9
0,132.4,87d292a6,9,412,306,2024-02-02 19:59:40,6
1,42.0,9afd4015,1,34,48,2024-02-02 20:57:13,4
1,44.9,b3a7d0e0,4,16,63,2024-02-02 22:05:57,6
1,51.1,a6a27967,6,172,34,2024-02-03 00:21:10,1
1,32.1,b888f6ed,1,31,93,2024-02-03 01:46:08,14
1,47.9,73991a47,6,100,47,2024-02-03 02:42:54,13
0,217.7,56c438e4,12,730,113,2024-02-03 04:13:42,14
0,180.6,6a7e4c36,7,220,160,2024-02-03 05:57:12,13
0,216.1,6d4067f4,20,341,395,2024-02-03 07:05:42,11
1,47.6,5fd23109,2,127,17,2024-02-03 09:09:54,5
0,202.1,79699ed2,6,693,99,2024-02-03 10:41:12,2
1,152.1,15da705c,19,943,351,2024-02-03 11:35:28,1
1,53.7,be9d61ee,2,66,6,2024-02-03 13:25:54,1
0,183.8,214f3f12,34,239,212,2024-02-03 14:52:21,11
1,41.0,f4e559e5,9,49,97,2024-02-03 16:03:35,8
1,56.4,ab85fd59,8,38,39,2024-02-03 18:03:42,8
1,54.2,dfa4bb9f,2,14,26,2024-02-03 19:24:38,1
0,223.3,6c4596f6,9,865,217,2024-02-03 21:26:28,10
1,127.5,0d2b91ef,24,588,337,2024-02-03 22:54:57,13
1,48.7,5a057c11,4,92,44,2024-02-04 00:06:01,4
1,60.7,36760ce5,6,68,54,2024-02-04 01:34:40,1
0,194.7,39681c81,16,1416,579,2024-02-04 03:09:24,2
1,13.5,d86a6460,16,114,70,2024-02-04 04:06:29,13
1,29.1,c33a1f6c,1,70,49,2024-02-04 05:52:03,8
0,239.3,cea60f4c,13,687,288,2024-02-04 07:34:26,4
0,202.5,f97be2dd,5,605,232,2024-02-04 09:20:42,6
1,31.8,9d132363,8,28,5,2024-02-04 10:49:06,12
1,45.7,06b89231,5,192,69,2024-02-04 12:08:33,10
1,53.4,d4578ad9,1,95,17,2024-02-04 13:55:44,9
0,43.9,2e2fbf77,4,53,7,2024-02-04 14:46:02,11
1,38.2,4f199ec0,9,224,48,2024-02-04 16:42:09,4
1,58.4,01902620,9,31,58,2024-02-04 17:50:23,14
0,154.7,90fa6b57,37,587,775,2024-02-04 19:52:11,2
0,41.9,2451e5a4,1,50,7,2024-02-04 20:54:02,10
0,150.1,07d924ce,6,416,112,2024-02-04 22:37:59,11
0,177.5,3712f2d1,5,1907,334,2024-02-05 00:14:46,1
1,52.2,5744f596,2,45,15,2024-02-05 01:25:11,6
0,203.8,b8ba8368,9,660,62,2024-02-05 02:52:12,2
0,157.7,914dcfae,32,184,67,2024-02-05 04:46:36,5
0,187.4,0d77c5a0,15,914,79,2024-02-05 05:35:05,9
1,85.4,9e2aa4ac,2,76,8,2024-02-05 07:09:26,2
0,249.6,45a88829,28,129,158,2024-02-05 09:10:26,0
1,40.2,7c54535f,7,208,20,2024-02-05 10:39:42,7
1,44.3,45ee432d,19,230,23,2024-02-05 11:56:31,9
1,23.9,1d2324e6,3,192,22,2024-02-05 13:45:17,3
1,41.3,4882d73c,2,70,62,2024-02-05 14:55:47,5
0,168.0,7c93f6cc,15,532,184,2024-02-05 16:40:42,10
0,188.7,0ba078e8,15,332,266,2024-02-05 18:10:01,8
0,136.1,996d5c50,6,200,399,2024-02-05 19:23:42,3
1,63.3,4d29d1ab,15,94,11,2024-02-05 20:30:27,0
0,159.5,c3a00c6f,15,1032,367,2024-02-05 22:46:02,3
0,32.4,1eb74b56,1,34,87,2024-02-05 23:47:22,4
1,31.7,6e3f683a,7,108,60,2024-02-06 01:29:50,0
1,31.0,88575117,2,19,31,2024-02-06 02:37:45,2
1,35.0,8f0881ee,3,72,62,2024-02-06 04:13:48,11
1,37.1,5aaab32f,3,100,313,2024-02-06 06:10:04,13
0,235.5,bdf66ba5,3,214,133,2024-02-06 07:23:49,1
1,13.7,75b27455,10,81,32,2024-02-06 08:56:10,0
1,249.0,5024bdc6,3,398,104,2024-02-06 10:04:40,14
1,38.8,67884209,1,103,18,2024-02-06 11:55:45,9
1,28.0,4a1dab32,6,23,64,2024-02-06 13:38:24,11
1,46.5,f758dce2,4,274,24,2024-02-06 14:54:18,1
0,231.8,f296d9f0,9,115,701,2024-02-06 16:10:18,5
1,58.0,b08a4895,2,104,50,2024-02-06 17:57:36,9
1,38.2,6fcc57dd,6,42,18,2024-02-06 19:21:42,14
0,155.8,6f887f28,21,712,244,2024-02-06 20:36:21,13
0,170.8,1422373f,9,999,598,2024-02-06 22:24:01,9
1,49.9,beed10b6,11,16,8,2024-02-07 00:22:13,6
1,27.8,c77444cb,3,79,16,2024-02-07 01:13:17,5
1,30.8,a21b0307,6,150,39,2024-02-07 02:34:34,2
1,71.2,31a3ac4d,10,249,20,2024-02-07 04:31:50,1
0,228.9,59e1ac09,6,202,133,2024-02-07 06:16:34,14
1,41.1,a53bc024,4,43,32,2024-02-07 07:57:29,11
1,58.7,1a5165ca,3,27,9,2024-02-07 08:38:51,13
1,46.6,2c6a6e9a,5,278,73,2024-02-07 10:15:21,2
1,43.2,c257cf73,10,61,20,2024-02-07 11:39:10,9
0,46.4,f387e1bd,1,404,14,2024-02-07 13:04:31,10
1,30.7,76c5a0dc,6,13,48,2024-02-07 15:07:40,12
1,46.2,9458054e,2,288,73,2024-02-07 16:33:49,12
0,163.5,e1cde87f,55,382,135,2024-02-07 18:10:52,7
1,73.3,fc8d5b93,2,96,22,2024-02-07 19:38:34,9
1,36.2,f891b0c3,3,53,23,2024-02-07 20:49:23,9
0,221.5,70944bdb,12,429,417,2024-02-07 22:18:58,10
1,17.0,a1a27485,7,183,24,2024-02-07 23:58:08,1
1,164.5,97674900,43,675,201,2024-02-08 01:47:46,4
1,45.9,12fe28bf,3,27,47,2024-02-08 02:51:06,0
0,197.9,09a0a0f6,11,161,239,2024-02-08 04:27:42,4
1,62.4,497de16d,1,53,36,2024-02-08 05:52:07,0
1,40.0,fa34d2e8,2,39,9,2024-02-08 07:38:40,1
1,27.0,98159d6c,5,117,7,2024-02-08 08:35:25,13
1,39.1,949077c2,1,64,12,2024-02-08 10:23:04,8
1,48.4,bd29ede9,2,79,57,2024-02-08 12:27:15,8
1,55.4,e8b77f7b,6,85,50,2024-02-08 13:02:27,14
1,63.0,30307633,7,25,76,2024-02-08 15:04:17,12
1,47.1,80599b93,10,38,79,2024-02-08 16:36:18,5
1,43.6,73557b9d,2,95,20,2024-02-08 18:27:27,2
0,196.8,d65e59dd,19,918,636,2024-02-08 19:48:39,1
1,69.7,15969802,2,473,6,2024-02-08 21:28:56,5
0,222.8,0a0537f0,44,199,244,2024-02-08 22:38:46,8
0,168.0,fdb1429e,14,369,84,2024-02-09 00:12:27,3
0,26.9,9c1c3517,1,59,9,2024-02-09 01:31:26,7
1,52.4,eafde7d9,4,27,15,2024-02-09 02:51:50,2
1,39.6,c6435300,1,14,39,2024-02-09 04:23:14,4
0,176.4,0d67d38e,16,105,359,2024-02-09 06:10:44,5
1,44.4,55ab946d,15,88,17,2024-02-09 07:37:51,12
0,176.0,8ed6ad5e,38,334,209,2024-02-09 08:49:46,1
1,36.0,4082cbb9,2,35,72,2024-02-09 10:23:11,10
0,63.7,f6e39356,11,305,459,2024-02-09 12:21:05,11
1,39.4,267eddce,4,27,38,2024-02-09 13:36:09,14
1,27.7,a9e27ba9,1,26,17,2024-02-09 14:34:53,5
0,109.9,4f6b58c8,3,348,288,2024-02-09 16:55:00,2
1,30.0,64575bc4,2,227,95,2024-02-09 18:11:54,10
0,149.9,f020e992,19,974,273,2024-02-09 19:35:42,2
0,27.0,606e0e1c,1,143,22,2024-02-09 20:48:34,1
1,58.4,d02ce0c1,1,455,156,2024-02-09 22:47:29,10
1,79.2,d436a7a8,4,211,18,2024-02-10 00:10:12,2
1,35.7,e99630f7,2,93,81,2024-02-10 01:59:49,11
1,30.7,aba301cb,5,183,37,2024-02-10 02:35:36,8
0,152.9,04aac1b7,33,154,76,2024-02-10 04:30:30,6
1,70.0,f37fd50d,8,49,50,2024-02-10 05:48:31,5
1,67.8,c422d03e,3,42,63,2024-02-10 07:20:30,3
1,49.3,fffe77c8,2,108,59,2024-02-10 08:41:31,7
0,140.5,4bb907ec,22,308,180,2024-02-10 10:09:17,2
0,137.2,81f7f3fb,12,106,67,2024-02-10 12:17:17,13
1,256.5,bd17c5e8,8,645,722,2024-02-10 13:32:23,12
1,20.0,a97431db,4,92,32,2024-02-10 15:01:35,14
1,60.9,9e374f7a,1,135,18,2024-02-10 16:52:35,5
1,50.5,277d1be9,10,167,50,2024-02-10 18:05:50,2
0,185.9,b15e54f6,7,222,266,2024-02-10 19:10:51,2
1,55.0,e7147668,1,140,20,2024-02-10 21:07:29,12
0,257.6,0b2f6d5c,4,990,551,2024-02-10 22:43:16,2
0,143.3,b836c448,10,752,352,2024-02-10 23:51:51,6
0,234.2,9c4ffb46,14,1052,682,2024-02-11 01:58:10,3
1,21.6,c8a723e9,1,89,24,2024-02-11 03:15:08,4
0,240.1,3d3a2582,8,150,88,2024-02-11 04:14:02,7
1,64.2,c8cc7cfe,4,216,221,2024-02-11 06:27:56,4
0,193.5,31ab0b56,10,658,279,2024-02-11 07:54:14,7
0,224.0,92070158,18,168,222,2024-02-11 09:10:41,5
1,60.9,48223120,3,141,43,2024-02-11 10:27:42,7
0,165.5,87079ad4,8,392,241,2024-02-11 11:52:54,12
1,51.2,d11fc8c0,1,75,40,2024-02-11 13:57:58,6
0,118.0,236e1608,3,155,226,2024-02-11 15:18:04,3
1,48.9,a4244f23,1,78,51,2024-02-11 16:15:00,13
0,243.6,8df661da,17,1241,382,2024-02-11 18:22:26,7
1,53.6,d88c656d,3,31,53,2024-02-11 19:06:09,14
1,29.6,48f9e3d0,10,12,20,2024-02-11 21:21:04,8
1,63.5,45d5a68d,6,70,26,2024-02-11 22:45:47,1
0,156.2,25b8a42f,4,539,746,2024-02-12 00:24:19,7
1,42.5,f24823ab,1,117,248,2024-02-12 01:26:14,13
1,18.1,737d1fb6,3,22,90,2024-02-12 02:43:19,14
1,24.7,06d3db93,5,16,72,2024-02-12 04:20:58,14
1,66.8,808389c8,13,26,30,2024-02-12 05:33:11,6
0,252.3,fe9936a3,5,348,85,2024-02-12 07:14:08,5
0,188.5,07374c86,3,501,230,2024-02-12 08:52:29,1
1,60.4,d6d441cc,4,18,38,2024-02-12 10:55:50,5
0,74.6,ca97ebf5,2,25,11,2024-02-12 12:08:59,11
0,24.2,4970ed9a,6,98,75,2024-02-12 13:08:15,2
1,47.9,b231c60b,4,186,66,2024-02-12 15:19:47,14
0,43.5,b49e04cc,15,29,56,2024-02-12 16:08:19,13
1,41.7,01582463,3,96,114,2024-02-12 17:56:54,7
1,75.7,41843b03,1,414,8,2024-02-12 19:04:45,14
0,158.0,8c7e6f42,5,389,256,2024-02-12 21:20:05,3
0,42.8,6c5a6c93,2,34,28,2024-02-12 22:36:31,11
1,48.8,3cd5fd7f,8,98,22,2024-02-13 00:16:34,1
1,65.8,3d0a5f0c,7,101,26,2024-02-13 01:07:18,4
0,25.7,9f708368,4,34,44,2024-02-13 03:08:20,6
1,49.4,d6312a80,6,84,15,2024-02-13 04:03:46,7
1,160.9,893ad232,11,189,90,2024-02-13 05:59:59,14
1,26.2,93364f7e,3,76,24,2024-02-13 07:37:55,0
0,247.8,4a90cd0c,13,132,64,2024-02-13 09:13:06,3
0,73.5,5a5226e6,13,14,9,2024-02-13 10:00:05,6
0,161.8,2ff3cde4,14,618,59,2024-02-13 12:04:14,3
0,171.3,8603156a,4,465,106,2024-02-13 13:40:05,10
0,59.7,86abd4e7,5,307,11,2024-02-13 14:34:03,5
0,95.8,fd034ada,19,613,155,2024-02-13 16:30:26,8
1,68.0,63f4c69d,1,50,12,2024-02-13 18:03:14,8
1,55.0,a2bb522b,2,20,12,2024-02-13 19:28:12,13
1,42.3,40ef3935,4,74,107,2024-02-13 21:28:51,6
1,39.6,c9dc72b8,20,37,87,2024-02-13 22:00:58,11
0,200.0,bba205ca,10,363,815,2024-02-13 23:50:41,1
1,37.0,c5811d2d,3,96,76,2024-02-14 01:37:41,10
1,64.2,551ff086,1,127,11,2024-02-14 03:14:06,9
1,11.7,8bc78e81,23,24,50,2024-02-14 04:02:39,2
0,156.7,2cd2a404,5,1590,473,2024-02-14 06:18:48,5
1,27.4,76f186ab,3,54,41,2024-02-14 07:46:44,13
1,207.2,2ea9c542,12,503,218,2024-02-14 08:58:42,11
1,32.8,b74eba93,7,92,17,2024-02-14 10:08:05,12
1,28.3,0977c513,7,142,42,2024-02-14 12:26:36,12
0,44.5,ca862225,4,82,18,2024-02-14 13:12:05,4
1,54.6,50cae32d,2,142,5,2024-02-14 15:23:08,3
1,46.8,65f202f9,1,108,36,2024-02-14 16:18:36,14
1,48.4,40d92bce,10,31,5,2024-02-14 18:02:34,13
1,61.1,30ec2796,7,66,60,2024-02-14 19:45:11,0
1,32.8,c7e53bbb,1,41,13,2024-02-14 20:51:25,4
0,29.0,54f90429,3,105,8,2024-02-14 22:51:56,0
1,229.6,5e368127,13,220,116,2024-02-14 23:37:28,4
0,39.1,be4969ec,5,170,112,2024-02-15 01:53:22,6
0,230.4,62fb26d7,35,406,216,2024-02-15 03:23:40,7
0,62.2,7f072cb9,6,43,89,2024-02-15 04:58:25,5
0,262.0,ec9f9c54,37,247,99,2024-02-15 05:59:51,11
1,45.0,cd180a82,6,47,26,2024-02-15 07:31:09,12
1,55.4,14348f62,5,282,19,2024-02-15 09:13:37,1
1,56.0,d284f54e,3,24,49,2024-02-15 10:36:08,6
1,73.5,523ae993,1,80,19,2024-02-15 12:02:43,2
0,142.1,a9320094,10,256,94,2024-02-15 13:04:48,1
1,39.9,9a45693d,2,149,95,2024-02-15 14:48:23,4
1,50.6,b0946d2a,2,16,31,2024-02-15 16:25:34,11
0,211.3,0ad7c9a2,8,927,466,2024-02-15 17:51:05,7
1,38.5,5a4153b3,1,127,121,2024-02-15 19:52:12,11
0,165.6,46494296,13,618,192,2024-02-15 21:29:53,9
1,34.1,f2a9dc8a,1,314,20,2024-02-15 22:58:48,10
1,60.4,a334058a,7,301,20,2024-02-15 23:34:30,0
0,214.9,cd14a03e,33,192,61,2024-02-16 01:21:47,6
1,47.7,f3ea0184,8,58,12,2024-02-16 03:10:45,11
1,63.4,9b89e5cb,3,102,29,2024-02-16 04:08:34,0
1,63.3,08e895d7,5,21,78,2024-02-16 06:16:52,10
1,60.9,c74cc890,6,21,25,2024-02-16 07:04:02,2
0,143.3,6202bee6,51,668,249,2024-02-16 08:51:58,10
1,146.5,2747b93c,25,349,79,2024-02-16 10:01:56,9
1,49.2,5ef787b8,15,56,22,2024-02-16 11:56:59,10
1,13.0,13aec376,3,80,10,2024-02-16 13:26:38,5
0,114.5,5df06e8c,4,644,230,2024-02-16 14:38:15,9
0,108.5,4758367b,28,623,158,2024-02-16 16:18:51,6
0,211.7,06a241af,23,459,127,2024-02-16 18:27:37,3
1,175.1,848af440,6,371,99,2024-02-16 19:11:09,11
1,49.8,1e2595b8,8,145,12,2024-02-16 21:24:48,6
0,186.7,b43bd27f,13,314,143,2024-02-16 22:46:29,4
1,63.8,9ca3fbb3,1,13,211,2024-02-16 23:42:52,7
1,38.3,ffa623d0,5,81,84,2024-02-17 01:41:38,4
0,192.9,22bf18f5,25,408,949,2024-02-17 02:42:00,7
1,179.6,2c33350c,14,2522,439,2024-02-17 04:04:26,13
1,55.0,ff4c96d6,2,10,25,2024-02-17 06:12:48,14
1,36.7,f7b217c7,1,46,16,2024-02-17 07:48:37,1
0,106.8,aaf78c67,6,505,118,2024-02-17 09:29:11,13
1,26.6,8ccc9cea,3,50,9,2024-02-17 10:42:34,5
0,198.6,4cc9f5f2,8,276,127,2024-02-17 11:47:25,8
1,36.7,b5a5f8e6,1,17,101,2024-02-17 13:09:27,13
1,53.8,2c913a7c,4,18,129,2024-02-17 15:12:00,14
1,38.8,3967e60a,1,81,63,2024-02-17 16:21:41,12
1,30.1,cac4d0eb,7,229,13,2024-02-17 18:29:06,1
1,29.8,7e7838c9,4,27,52,2024-02-17 19:14:12,2
0,140.2,9280c5aa,13,895,319,2024-02-17 20:51:39,0
0,196.8,fba6abf7,10,366,58,2024-02-17 22:28:02,5
1,39.0,e25df9a8,13,53,6,2024-02-17 23:37:47,8
0,132.6,65edcfe3,24,157,845,2024-02-18 01:03:56,1
0,62.7,8693fd9d,2,108,13,2024-02-18 03:13:07,11
0,199.2,d2c65ee4,8,604,137,2024-02-18 04:46:08,6
1,35.8,f8ede0ca,7,58,10,2024-02-18 05:34:25,9
1,34.4,73318749,4,129,23,2024-02-18 07:38:32,5
1,231.8,58321ee4,12,907,89,2024-02-18 09:10:48,7
1,28.4,c7bf4fbc,2,15,42,2024-02-18 10:52:40,2
1,44.9,2e9522d6,1,25,19,2024-02-18 12:08:23,8
0,171.4,6ec01269,42,188,725,2024-02-18 13:57:58,12
1,24.1,0e2f8958,4,225,37,2024-02-18 15:24:38,8
1,47.4,272c0588,2,56,62,2024-02-18 16:07:26,13
1,22.0,5299e505,6,100,90,2024-02-18 17:39:52,4
1,42.1,5894f7f1,3,51,135,2024-02-18 19:42:33,14
1,55.4,d88f1c94,2,250,38,2024-02-18 21:23:41,8
1,53.7,a29319fa,8,55,68,2024-02-18 22:15:02,1
1,36.7,a0017720,6,173,79,2024-02-18 23:46:28,8
1,43.0,17eaec83,3,148,22,2024-02-19 01:36:51,4
0,220.4,9780c215,23,494,95,2024-02-19 03:08:27,8
0,146.2,a8a2b7ad,54,727,679,2024-02-19 04:09:15,9
1,39.8,9aea622f,10,84,54,2024-02-19 06:13:14,9
0,115.5,90494583,3,120,806,2024-02-19 07:50:33,5
1,55.1,07437c3b,8,89,11,2024-02-19 09:19:30,0
1,67.9,a4364fcd,15,95,21,2024-02-19 10:02:43,1
0,195.2,a6b07458,37,163,129,2024-02-19 12:04:36,12
0,63.5,6aa56e6d,8,51,86,2024-02-19 13:46:01,3
1,52.7,7f7f6c0a,8,30,27,2024-02-19 15:08:20,9
1,32.5,4a27ebf2,1,33,6,2024-02-19 16:37:37,14
1,45.7,7ba24588,8,119,27,2024-02-19 18:27:23,10
0,210.8,af5b8f47,22,164,122,2024-02-19 19:48:16,3
1,50.2,12ae5c22,4,28,24,2024-02-19 20:47:50,6
1,46.3,7089fc6d,6,99,13,2024-02-19 22:03:35,11
1,48.6,343ada2a,4,77,35,2024-02-19 23:59:03,6
1,13.8,5005680f,1,18,27,2024-02-20 01:36:23,5
1,14.0,bbf483ce,2,91,22,2024-02-20 03:13:06,13
1,181.1,66124ab4,12,304,556,2024-02-20 04:20:43,13
1,45.3,83d5bceb,6,76,8,2024-02-20 06:15:38,2
0,198.9,3de28859,12,380,65,2024-02-20 07:06:22,8
0,30.2,7318b96d,2,31,33,2024-02-20 08:37:21,7
0,187.9,0cf477ef,29,162,59,2024-02-20 10:08:27,3
1,77.5,dd39d793,2,64,6,2024-02-20 12:26:43,4
1,123.1,f6729464,8,156,141,2024-02-20 13:25:05,9
1,69.0,d0401587,14,360,85,2024-02-20 15:24:08,13
1,57.0,b89bdf7f,3,75,61,2024-02-20 16:56:01,5
0,188.2,28caaa1d,41,128,182,2024-02-20 17:41:23,5
0,210.6,7781321e,9,1055,213,2024-02-20 19:59:45,7
0,150.5,7f53a88e,3,1757,144,2024-02-20 21:22:44,7
1,47.7,64ab851b,4,23,39,2024-02-20 22:05:24,0
1,30.7,3da06476,9,114,96,2024-02-20 23:57:26,8
0,192.7,0c74dc0f,38,814,275,2024-02-21 01:35:00,3
0,162.2,98f6fd7f,24,421,101,2024-02-21 02:46:52,0
1,46.7,ac2a4f71,1,427,14,2024-02-21 04:50:34,14
0,232.4,0217ea0e,24,377,216,2024-02-21 05:47:08,7
0,171.0,22498f66,14,1322,148,2024-02-21 07:06:26,13
0,136.1,5da39a73,44,796,617,2024-02-21 08:45:52,14
0,236.8,0b95017c,9,703,339,2024-02-21 10:24:11,12
0,120.0,8fd33afc,26,770,63,2024-02-21 11:33:04,6
1,33.3,49e1cd13,5,136,155,2024-02-21 13:21:45,3
1,62.2,734a6ca3,3,213,12,2024-02-21 14:53:10,1
0,33.3,d3479a3b,3,145,15,2024-02-21 16:32:59,12
0,155.7,1e6a6628,12,191,137,2024-02-21 18:10:49,9
